run_id	timestamp	quality_pass	blur_score	brightness	ocr_avg_conf	ocr_num_lines	sure_count	unsure_count	verification_failures	validation_failures	prompt_tokens	candidates_tokens	total_tokens	total_latency_ms	package_name_conf	package_name_status	brand_name_conf	brand_name_status	mfg_date_conf	mfg_date_status	exp_date_conf	exp_date_status	net_quantity_conf	net_quantity_status	mrp_price_conf	mrp_price_status	batch_lot_no_conf	batch_lot_no_status
f8578e66-fe48-417e-bbe0-4e0b5e1e92ea	2026-01-07T19:36:29.177642Z	true	746.1003153679553	130.31322428833792	0.6055997987464979	30	3	4	1	0	835	622	3396	25122														
a69e5de7-d0b6-4842-9d68-80de75ac0581	2026-01-07T19:56:31.391092Z	true	1985.072842418967	152.85310517363538	0.5842956608069467	20	5	2	0	0	791	565	2157	19266														
422acdba-93c8-4b12-a965-663228acc022	2026-01-07T20:03:00.672377Z	false	11.271667027757331	63.619986799816346	0.0	0	0	7	0	0	617	283	1019	10592														
09475412-965c-4ffe-83bd-69e041b2e5fb	2026-01-07T20:03:40.350529Z	true	1982.6998367815447	152.43720761701667	0.5603937969188764	20	5	2	1	0	793	561	2633	16674														
cedd6e45-7d6d-43cd-8ad8-69ca63e73c5a	2026-01-07T20:25:42.456080Z	true	1921.007294347992	153.72515884170758	0.5437824969405789	20	5	2	1	0	1666	569	3990	23813	0.95	sure	0.95	sure	0.95	sure	1.0	sure	0.66	unsure	0.62	unsure	1.0	sure
e375b8c6-fb32-4116-9f97-fc3c40d15205	2026-01-07T20:34:37.000114Z	true	1920.5859526598033	153.70493476277053	0.5530905588988757	20	3	4	1	0	1662	606	3072	19891	0.95	sure	0.95	sure	0.95	sure	0.0	unsure	0.66	unsure	0.65	unsure	0.67	unsure
4a738468-de0b-4773-aabe-e0035bf7ba95	2026-01-07T20:42:36.336669Z	true	974.6585661895738	153.69406932381256	0.5540325645029	20	3	4	1	0	1663	579	3476	14891	0.95	sure	0.95	sure	0.95	sure	0.0	unsure	0.66	unsure	0.64	unsure	0.0	unsure
9d29bda5-870b-4a2b-8493-df203f8eb490	2026-01-07T20:52:39.879111Z	true	1201.0061288986774	133.38299127640036	0.642697761979517	38	3	4	1	0	1697	605	4793	26839	0.95	sure	0.95	sure	0.95	sure	0.5	unsure	0.63	unsure	0.5	unsure	0.53	unsure
2749470b-38e5-4f94-bff6-21428b4c2d4c	2026-01-07T20:58:00.434739Z	true	674.0156438025455	144.05932392102847	0.5887606506886244	33	3	4	0	0	1732	701	3968	20228	0.82	unsure	0.95	sure	0.81	unsure	0.85	unsure	0.95	sure	1.0	sure	0.7	unsure
